service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,case_record_type,service_name,service_name_detail,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,iamfloc,floc,public_description,file_year_split
2908917,,40300244570.0,2020-03-09T22:08:00,926,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.74581909179688,-117.1952115745444,4201 Pacific Hwy,92110.0,2.0,14.0,Midway-Pacific Highway,,Mobile,,PL-343594,SX-011021-001,,
2908954,,40300244591.0,2020-03-10T05:58:00,925,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7212092,-117.1340206,28TH ST@ BEECH ST SWC,92102.0,3.0,8.0,Greater Golden Hill,,Mobile,,PL-346046,SX-013380-004,28th between A and Date...all of them!,
2909012,,40300244600.0,2020-03-10T07:26:00,925,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.71726909688867,-117.1487514744324,"17TH ST & C ST,, 92101",92101.0,3.0,4.0,Downtown,,Phone,,PL-305132,SS-000427-001,All the street lights are out on 17th St between B St and C St. Contact is Kim at 619-971-9897,
2909017,,40300244549.0,2020-03-10T07:29:00,925,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.71930257218376,-117.15309296550434,"RUSS BL & PARK BL,, 92101",92101.0,3.0,4.0,Downtown,,Phone,,PL-322329,SS-023823-002,Two street lights are out towards Park Bl and one is out at the school by the parking lot by 16th St. Contact is Kim at 619-971-9897,
2909577,,40300244702.0,2020-03-10T12:53:00,925,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.727698778825335,-117.13004239442404,"FERN ST & GRAPE ST,, 92104",92104.0,3.0,8.0,Greater Golden Hill,,Phone,,PL-345441,SX-012897-002,A dozen street lights out on the east side between Fern and 30th and between Grape and Juniper. Contact is Jo at 619-820-8135.,
2909582,,40300244678.0,2020-03-10T12:54:00,925,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.72794025327925,-117.12965691855756,"2116 FERN ST, 92104",92104.0,3.0,8.0,Greater Golden Hill,,Phone,,PL-313191,SS-011070-001,Street light out on the west side of the street. Contact is Jo at 619-820-8135,
2909690,,40300244733.0,2020-03-10T14:28:00,925,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.76335806570654,-117.21636356872558,"728 Sea World Dr, San Diego, CA 92109, USA",92109.0,2.0,17.0,Mission Bay Park,MISSION BAY PARK,Web,,TS-TE,SX-009192-005,Someone vandalized/busted out 6 light bulbs and covers with an additional one missing just the cover on the sidewalk leading to the gazebo in Marie Starns South Shores Park,
2910100,,40300244853.0,2020-03-11T06:19:00,924,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.753411670000006,-117.25173833,5188 W Point Loma Blvd,92107.0,2.0,23.0,Ocean Beach,,Mobile,,PL-302416,SX-009967-002,"Light out in parking lot at North Beach bye restrooms, in Ocean Beach, San Diego.",
2910229,,40300244857.0,2020-03-11T08:27:00,924,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.83879888970112,-117.2719432897198,7380 Girard Ave,92037.0,1.0,10.0,La Jolla,,Mobile,,PL-314036,SS-012161-004,all street lights out on both sides of street on girard ave  between Genter st & Pearl st. except for 1 in front of Gillespie school entrance.,
2911099,,40300245035.0,2020-03-11T19:44:00,924,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.73562539454991,-117.159352288885,2901?2931 Sixth Ave,92103.0,3.0,1.0,Balboa Park,,Mobile,,PL-344768,SX-012204-001,Multiple cobra heads out on both sides of the street.,
2911160,2897806.0,,2020-03-11T23:05:00,924,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7485574,-117.15117138,N32.75 E117.15,92103.0,3.0,42.0,Uptown,,Mobile,,,,"At university ave and Richmond st, a few street lights in this area are out.",
2911186,2551100.0,,2020-03-12T05:34:00,923,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7449777501967,-117.1988467921294,3429?3499 Barnett Ave,92110.0,2.0,14.0,Midway-Pacific Highway,,Mobile,,PL-343675,SX-011090-004,"On Barnett Drive headed east toward the intersection of Midway, the right hand signal's red light is not working.",
2911592,,40300245181.0,2020-03-12T12:27:00,923,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.779243991839536,-117.13457383229228,"FRIARS RD & RIVER RUN DR,, 92108",92108.0,7.0,19.0,Mission Valley,,Phone,,PL-340148,SX-008403-002,11-68,
2912164,,40300245194.0,2020-03-12T20:49:00,923,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.808374396917365,-117.264083217093,5268 La Jolla Blvd,92037.0,1.0,10.0,La Jolla,,Mobile,,PL-316635,SS-015530-002,Street lights on La Jolla Blvd not coming on at night,
2912311,,40300245252.0,2020-03-13T07:51:00,922,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.786567100000035,-117.1238436,9366 Friars Rd,92108.0,7.0,19.0,Mission Valley,,Mobile,,PL-313445,SS-011505-009,Parking lot light out near fuel pump at Fire Station 45.,
2914591,,40300245585.0,2020-03-15T20:20:00,920,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.580895285625445,-117.0782452093243,2600 Elm Ave,92154.0,8.0,25.0,Otay Mesa-Nestor,SUNNYSLOPE NP,Mobile,,PL-350338,SX-016362-001,Extremely unsafe. Has been out for months now,
2914635,,40300245569.0,2020-03-16T05:56:00,919,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.73143711486576,-117.1619949232807,320 Laurel St,92103.0,3.0,42.0,Uptown,,Mobile,,PL-345095,SX-012571-002,Lites out both sides of street,
2916011,,40300245805.0,2020-03-17T12:33:00,918,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.58314857775724,-117.0126429661986,Avenida De Las Vistas,92154.0,8.0,26.0,Otay Mesa,,Mobile,,PL-327770,SS-030930-002,Multiple Street lights out. Wires have been cut.,
2916921,,40300246030.0,2020-03-18T13:45:00,917,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.78348735,-117.06203286,"College Av & Del Cerro Bl, San Diego, Ca 92120, Usa",92120.0,7.0,20.0,Navajo,,Mobile,,PL-339983,SX-008244-003,,
2917328,,40300246034.0,2020-03-19T06:27:00,916,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7347299846387,-117.1595648149385,528 Olive St,92103.0,3.0,42.0,Uptown,,Mobile,,PL-344853,SX-012296-002,Street lots not working 6 th Ave. 92103 from Palm to at least Quince.   2nd report.  I walk my dog early & it's dark with homeless ppl around.,
2919409,,40300248384.0,2020-03-22T07:20:00,913,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,33.033074674167445,-117.05965972281494,"12546 Oaks N Dr, San Diego, CA 92128, USA",92128.0,5.0,31.0,Rancho Bernardo,,Web,,PL-330328,SX-000241-003,2 street light out on Signal poles. One on North east corner the other on the south east corner.,
2920413,,40300248594.0,2020-03-23T23:19:00,912,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7649143,-117.1042181,"4300 Alder Dr, San Diego, CA 92116, USA",92116.0,9.0,58.0,Mid-City:Kensington-Talmadge,,Web,,PL-306754,SS-002076-001,4300 block and beyond.,
2920944,,40300248820.0,2020-03-25T05:43:00,910,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.762896,-117.0885029,"4905 Adams Ave, San Diego, Ca 92115, Usa",92115.0,9.0,58.0,Mid-City:Kensington-Talmadge,,Mobile,,PL-306523,SS-001771-002,,
2920947,,40300248796.0,2020-03-25T06:20:00,910,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7836038,-117.2392498,"3547 Riviera Dr, San Diego, CA 92109, USA",92109.0,2.0,27.0,Pacific Beach,,Web,,PL-322001,SS-023294-003,Street lights are out along 3500 block of Riviera Drive,
2920996,,40300248840.0,2020-03-25T08:12:00,910,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7964855,-117.0243529,"6353 Lake Como Ave, San Diego, CA 92119, USA",92119.0,7.0,20.0,Navajo,,Web,,PL-316850,SS-015828-001,8 STREET LIGHTS ON THIS STREET ARE NOT WORKING,
2921492,2920944.0,,2020-03-26T00:20:00,910,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.762774,-117.0885789,"4905 Adams Ave, San Diego, CA 92115, USA",92115.0,9.0,58.0,Mid-City:Kensington-Talmadge,,Web,,PL-306523,SS-001771-002,Light on north side of street at alley.   Out for three nights now.,
2921511,,40300248925.0,2020-03-26T06:58:00,909,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7354057,-117.1599275,"2850 Sixth Ave, San Diego, CA 92103, USA",92103.0,3.0,42.0,Uptown,,Web,,PL-304228,SS-000206-002,"BEHIND FACING BALBOA PARK, ALL STREET LITES OUT",
2921631,,40300248927.0,2020-03-26T09:39:00,909,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.783546392100966,-117.23435537383588,"CROWN POINT DR & LA MANCHA DR,, 92109",92109.0,2.0,27.0,Pacific Beach,,Phone,,PL-311224,SS-008309-002,CUSTOMER STATES THERE ARE MULTIPLE STREET LIGHTS OUT ON CROWN POINT DR FROM MOORLAND DR TO INGRAHAM ST. LIGHTS HAVE BEEN OUT FOR THREE WEEKS. AREA IS VERY DARK AT NIGHT. CUSTOMER BELIEVES THE FUSE IS BLOWN AT TRANSFORMER MOORLAND & JEWELL ST.,
2921842,2920996.0,,2020-03-26T13:08:00,909,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7964855,-117.0243529,"6353 Lake Como Ave, San Diego, CA 92119, USA",92119.0,7.0,20.0,Navajo,,Web,,,,The street lights are out and have been out for a week.  I drove from Lake Como Ave to Lake Murray Blvd. and the lights are all out in the San Carlos area.  It's too dark here at night.,
2922666,,40300249126.0,2020-03-27T23:20:00,908,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.75421944191281,-117.13001555818882,"30TH ST & HOWARD AV,, 92104",92104.0,3.0,28.0,North Park,,Phone,,PL-342265,SX-010056-005,11-68 sec,
2922970,,40300249223.0,2020-03-29T10:55:00,906,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.9202891,-117.0820514,"10707 Ancona Ln, San Diego, CA 92131, USA",92131.0,5.0,34.0,Scripps Miramar Ranch,,Web,,PL-306979,SS-002420-002,The city light post closest to my property is out again.  please fix.,
2922983,2904953.0,,2020-03-29T11:36:00,906,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.74999151009391,-117.2512562480916,2014 Abbott St,92107.0,2.0,23.0,Ocean Beach,,Mobile,,PL-342789,SX-010464-001,Street light at corner of Abbott Street and Saratoga.  Has been non working for almost 3 months.   Dangerous at night on busy street with a lot of foot traffic,
2922989,,40300249260.0,2020-03-29T11:44:00,906,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.85590667805425,-117.2542008955364,8212 La Jolla Shores Dr,92037.0,1.0,10.0,La Jolla,,Mobile,,PL-334800,SX-003715-002,The street lights are out on our block.,
2923478,,40300249331.0,2020-03-30T12:30:00,905,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.726216,-117.129888,"1939 30th St, San Diego, CA 92102, USA",92102.0,3.0,8.0,Greater Golden Hill,,Web,,PL-305574,SS-000680-001,The streetlight is out near 30th Street and Grape Street.,
2923959,,40300249367.0,2020-03-31T12:16:00,904,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.77774595,-117.13700026,"2275 Rio Bonito Way Unit 200, San Diego, Ca 92108, Usa",92108.0,7.0,19.0,Mission Valley,,Mobile,,PL-313479,SS-011507-003,Multiple lights out on friars starting from the bridge above qualcomm way to river run dr. Very dark at night on a dangerous curve,
2924056,,40300249431.0,2020-03-31T14:53:00,904,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.72985071878203,-117.1602576133955,2320 Fifth Ave,92101.0,3.0,42.0,Uptown,,Mobile,,PL-304113,SS-000167-002,,
2924156,,40300249435.0,2020-03-31T17:45:00,904,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.807731154481935,-117.26158846105956,"5151 Crystal Dr, La Jolla, CA 92037, USA",92037.0,1.0,10.0,La Jolla,,Web,,PL-316627,SS-015518-001,"5 street lights lining La Jolla Blvd and Turquoise St are out. Because of the darkness and the high foot traffic, especially now, people are now urinating and defecating along the streets.",
2924450,,40300249491.0,2020-04-01T10:12:00,903,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,33.0382774,-117.0532731,"17708 Camino Ancho, San Diego, CA 92128, USA",92128.0,5.0,31.0,Rancho Bernardo,,Web,,PL-309145,SS-005684-001,Street light is out.  The cover is open at the top of the pole.,
2924668,,40300249509.0,2020-04-01T14:44:00,903,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7900799726667,-117.23294325924684,"3822 Crown Point Dr, San Diego, CA 92109, USA",92109.0,2.0,17.0,Mission Bay Park,,Web,,PL-339486,SX-007742-001,"Street Lights out from Moorland to Ingraham, PEOPLE ARE WALKING IN THE DARK, THEY HAVE BEEN OUT FOR THREE WEEKS",
2925310,,40300249630.0,2020-04-02T15:11:00,902,TSW,Street Light Maintenance,LIGHT ON DURING THE DAY,,In Process,32.755089349483235,-117.11407769407651,"3675 El Cajon Blvd, San Diego, CA 92104, USA",92104.0,9.0,56.0,Mid-City:City Heights,,Web,,PL-312436,SS-010044-004,Multiple street lights are on 24/7 on eastbound El Cajon Blvd between Cherokee Ave and 37th St.,
2925635,,40300249695.0,2020-04-03T10:29:00,901,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7166296,-117.1571556,"815 C St, San Diego, CA 92101, USA",92101.0,3.0,4.0,Downtown,,Web,,PL-346653,SX-013718-007,(4) STREET LITE POLES ON SIDE OF PREMISE,
2925793,,40300249608.0,2020-04-03T12:59:00,901,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.578889330368526,-117.0420620554704,"4321 ARRECIFE WAY, 92154",92154.0,8.0,25.0,Otay Mesa-Nestor,,Phone,,PL-350391,SX-016408-001,S/L OUT,
2926139,,40300249741.0,2020-04-04T12:21:00,900,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7448932,-117.2323965,"2312 Famosa Blvd, San Diego, CA 92107, USA",92107.0,2.0,30.0,Peninsula,,Web,,PL-301854,BP-000906-017,"WE HAVE A FEW LIGHTS OUT IN THE PARK, SOME THAT ARE ALONG THE HILLSIDE AND BY PLAYGROUND. THE PARK HAS BEEN HIT A COUPLE TIMES WITH BREAK INS TO THE SNACK SHOP SO LIGHTING IS VERY IMPORTANT HERE.THANK YOU",
2927088,2820957.0,,2020-04-06T23:09:00,898,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7487266,-117.2258845,"2704 Worden St, San Diego, CA 92110, USA",92110.0,2.0,30.0,Peninsula,,Web,,PL-326194,SS-029081-001,I reported this issue on 12-12-19 and nothing has been done.Report number 02820957.What is the city waiting for?,
2927089,2825612.0,,2020-04-06T23:14:00,898,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7496165,-117.224454,"2809 Worden St, San Diego, CA 92110, USA",92110.0,2.0,30.0,Peninsula,,Web,,PL-326189,SS-029080-001,I reported this light out on 12-17-19 and nothing has been done yet.How long dose it take to replace a light bulb?Report number 02825612.,
2927687,,40300250079.0,2020-04-07T20:59:00,897,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7482895,-117.1795737,"3860 Pringle St, San Diego, CA 92103, USA",92103.0,3.0,42.0,Uptown,,Web,,PL-343116,SX-010658-001,no light across the street of 3860 pringle street,
2928044,,40300250348.0,2020-04-08T12:28:00,896,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7447599,-117.1111201,"Park de la Cruz, 3603 38th Street CA 92105, 3901 Landis St, San Diego, CA 92105, USA",92105.0,9.0,56.0,Mid-City:City Heights,PARK DE LA CRUZ NP,Web,,TS-TE,SS-000926-001,Park de la Cruz- Several park walkway security light sensors were vandalized. They're located on the walkway between skate park and baseball field outfield fence. Please call Elvis if you have any questions. Thanks,
2928305,,40300250398.0,2020-04-08T16:23:00,896,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.74784530533531,-117.1483742436925,3820 Centre St,92103.0,3.0,42.0,Uptown,,Mobile,,PL-310202,SS-006826-002,There are 3 smaller (acorn?) and 1 tall street lights out on University at Centre Street.,
2928346,,40300250428.0,2020-04-08T17:00:00,896,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.809240447699366,-117.26489594183876,"LA JOLLA BL & SEA RIDGE DR,, 92037",92037.0,1.0,10.0,La Jolla,,Phone,,PL-337379,SX-005992-005,11-68  SEVERAL OUT FROM SEA RIDGE TO TURQUOISE WEST SIDE,
2928844,2912164.0,,2020-04-09T12:41:00,895,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.80873,-117.264236,"5280 La Jolla Blvd, La Jolla, CA 92037, USA",92037.0,1.0,10.0,La Jolla,,Web,,PL-316635,SS-015530-002,20+ STREET LIGHTS NOT WORKING ON LA JOLLA BLVD FROM SEARIDGE DRIVE TO WRELTON DRIVE.  VERY DANGEROUS SITUATION CROSSWALK LA JOLLA BLVD AND TURQUOISE STREET.  PEDISTRIAN ACCIDENT/DEATH WAITING TO HAPPEN.  PLEASE HANDLE ASAP -- URGENT!!!!!!!!!!,
2928898,2873088.0,,2020-04-09T13:44:00,895,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.841369141343506,-117.27291811193844,"7547 Girard Ave, La Jolla, CA 92037, USA",92037.0,1.0,10.0,La Jolla,,Web,,PL-314029,SS-012160-003,Street lights are out along Girard Ave and Torrey Pines Rd.,
2930043,,40300250979.0,2020-04-10T23:27:00,894,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.81629702082137,-117.1941999656364,4682 Mount Putman Ct,92117.0,6.0,6.0,Clairemont Mesa,,Mobile,,PL-336903,SX-005547-001,Street light out on Mt Putman Ct,
2930749,,40300251218.0,2020-04-12T18:14:00,892,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7451826,-117.1117867,"3666 38th St, San Diego, Ca 92105, Usa",92105.0,9.0,56.0,Mid-City:City Heights,PARK DE LA CRUZ NP,Mobile,,TS-TE,SS-000926-001,Street light broken,
2930750,2930749.0,,2020-04-12T18:14:00,892,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7451002,-117.11186696,"3656 38th St, San Diego, Ca 92105, Usa",92105.0,9.0,56.0,Mid-City:City Heights,,Mobile,,,,Street light broken,
2930779,,40300251253.0,2020-04-12T19:32:00,892,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.8136026,-117.2100544,"3459 Elsinore Pl, San Diego, Ca 92117, Usa",92117.0,2.0,6.0,Clairemont Mesa,,Mobile,,PL-312574,SS-010276-001,,
2930862,,40300251296.0,2020-04-13T07:43:00,891,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.808239708083,-117.2628901203237,"5217 La Jolla Blvd, La Jolla, CA 92037",92037.0,2.0,27.0,Pacific Beach,,Mobile,,PL-316638,SS-015530-005,Please turn on street lights at 5200 block of La Jolla blvd. Every street light is out at night. There are at least 5 lights out. Very dark at night.,
2930932,,40300251321.0,2020-04-13T08:46:00,891,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.71589279,-117.17033386,"824 Broadway, San Diego, Ca 92101, Usa",92101.0,3.0,4.0,Downtown,,Mobile,,PL-326653,SS-029752-014,"The two streetlights on the north side of Broadway, between Kettner and the RR tracks are out.",
2931583,,40300251527.0,2020-04-13T21:44:00,891,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.81374379742886,-117.194412561882,4565-4887 Balboa Ave,92111.0,6.0,6.0,Clairemont Mesa,TECOLOTE CANYON NATURAL OS PARK,Mobile,,PL-307722,SS-003418-005,Light on south side of road.,
2931772,,40300251593.0,2020-04-14T09:06:00,890,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.8855776,-117.1662179,"7227 Carroll Rd, San Diego, Ca 92121, Usa",92121.0,6.0,15.0,Mira Mesa,,Mobile,,PL-334375,SX-003419-003,Miramar road and Carroll road light out. Dixieline on corner.,
2933219,,40300252039.0,2020-04-15T15:54:00,889,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.6929651,-117.1431797,"2275 E Belt St, San Diego, CA 92113, USA",92113.0,8.0,2.0,Barrio Logan,,Web,,PL-349335,SX-015489-001,The light outside of NASSCO Gate 14 is out. For security concerns the area around the gate is very dark at night. Please repair the light for the safety of all concerned. Thank you!,
2933398,,40300252217.0,2020-04-15T22:38:00,889,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.841157,-117.2724568,"7527 Girard Ave, La Jolla, CA 92037, USA",92037.0,1.0,10.0,La Jolla,,Web,,PL-314027,SS-012160-001,light out in front of SPRUCE 7527 Girard and also a few doors west (image attached),
2936727,2924156.0,,2020-04-20T23:05:00,884,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.80778140451597,-117.2615496514726,La Jolla Blvd,92037.0,1.0,10.0,La Jolla,,Mobile,,,,"All street lights on La Jolla Blvd at the intersection of turquoise are out. The one over the cross walk, 3 south and 5 north.",
2937539,,40300257001.0,2020-04-21T19:28:00,883,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.74697023476114,-117.1010108229612,4310 Landis St,92105.0,9.0,56.0,Mid-City:City Heights,,Mobile,,PL-343640,SX-011064-003,"3 blinking lights during the day right before night fall, and continue blinking into the night.",
2938360,,40300257315.0,2020-04-22T19:55:00,882,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.78266339530843,-117.1474683782959,"2836 Via Alta, San Diego, CA 92108, USA",92108.0,7.0,19.0,Mission Valley,,Web,,PL-329538,SS-032199-001,"The street lights are out at the top of the hill on Via Alta in the Civita neighborhood, Mission Valley.   The nearest crossroad would be Franklin Ridge Road.",
2938898,,40300257701.0,2020-04-23T12:24:00,881,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7758223,-117.1002082,"5433 Caminito Borde, San Diego, CA 92116, USA",92108.0,9.0,58.0,Mid-City:Kensington-Talmadge,,Web,,PL-309353,SS-005779-003,The light in front of our house doesn't stay consistently lit. It flickers off/om every few minutes all night long.,
2939415,,40300257921.0,2020-04-23T20:37:00,881,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.71698871248086,-117.1673774520509,1121 Columbia St,92101.0,3.0,4.0,Downtown,,Mobile,,PL-310831,SS-007685-002,Street lights out and string of decorative lights between them,
2939795,,40300258064.0,2020-04-24T11:15:00,880,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.74830054697525,-117.1491930183853,"1601 University Ave, San Diego, CA 92103, USA",92103.0,3.0,42.0,Uptown,,Web,,PL-324797,SS-027204-004,Streetlights on the south side of the 1600 block of University between Herbert St and Centre Streets are out at night. This makes the sidewalk extremely dark and dangerous for pedestrians.,
2940015,2927687.0,,2020-04-24T14:50:00,880,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7482895,-117.1795737,"3860 Pringle St, San Diego, CA 92103, USA",92103.0,3.0,42.0,Uptown,,Web,,,,"There is no light, needs new bulb. So dark that people keep breaking. I to our cars. Pole Number233034",
2940220,,40300258131.0,2020-04-24T20:45:00,880,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7823027,-117.1478203,"Via Alta & Apex Way, San Diego, CA 92108, USA",92108.0,7.0,19.0,Mission Valley,,Web,,PL-329549,SS-032199-012,2 street lights out on the east side of Via Alta adjacent to Apex Way.,
2940552,,40300258157.0,2020-04-25T18:22:00,879,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.71740662069109,-117.1253299477527,1130 32nd St,92102.0,3.0,8.0,Greater Golden Hill,,Mobile,,PL-305664,SS-000771-001,,
2940636,,40300258213.0,2020-04-25T23:36:00,879,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.80814699796655,-117.2620333925392,5201 La Jolla Blvd,92037.0,2.0,27.0,Pacific Beach,,Mobile,,PL-337520,SX-006107-002,street light out,
2940637,,40300258195.0,2020-04-25T23:37:00,879,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.80823606563878,-117.2614650629117,656 Turquoise St,92109.0,2.0,27.0,Pacific Beach,,Mobile,,PL-324514,SS-026945-002,,
2940852,,40300258262.0,2020-04-26T14:39:00,878,TSW,Street Light Maintenance,LIGHT ON DURING THE DAY,,In Process,32.76814411052983,-117.14028143547364,"2333 Camino del Rio S STE 120, San Diego, CA 92108, USA",92108.0,7.0,19.0,Mission Valley,,Web,,PL-309380,SS-005783-004,"side of this address, across the street from the building",
2940981,,40300258290.0,2020-04-26T20:26:00,878,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.764,-117.09358883,4729 NATALIE,92115.0,9.0,58.0,Mid-City:Kensington-Talmadge,,Mobile,,PL-319273,SS-019670-005,Street light out outside 4729 Natalie,
2940993,,40300258249.0,2020-04-26T21:24:00,878,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.76297209605127,-117.0885639333743,4705 49th St,92115.0,9.0,58.0,Mid-City:Kensington-Talmadge,,Mobile,,PL-306522,SS-001771-001,,
2941207,,40300263552.0,2020-04-27T09:06:00,877,TSW,Street Light Maintenance,POLE KNOCK OVER/DAMAGE,,In Process,32.7802076,-117.2361737,"Ingraham St & Crown Point Dr, San Diego, Ca 92109, Usa",92109.0,2.0,27.0,Pacific Beach,,Mobile,This report has been referred to PW Facilities Maintenance at facilitiesmaint@sandiego.gov,PL-315466,SS-014152-036,Ground light at the bus stop is stripped from the base. Please provide equipment/personnel to secure light. Second light from the left. Please use facility #000576. Thank you,
2941920,,40300258464.0,2020-04-27T20:25:00,877,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.77768707,-117.13624573,"2275 Rio Bonito Way Ste 210, San Diego, Ca 92108, Usa",92108.0,7.0,19.0,Mission Valley,,Mobile,,PL-313485,SS-011507-009,About 10 lamps are dark on friars rd from the qualcomm way over pass to river run drive. Extremely dark at night for cars at a slight turn in the road.,
2941922,,40300258379.0,2020-04-27T20:30:00,877,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.75288290855722,-117.13032535328904,"30TH ST & HOWARD AV,, 92104",92104.0,3.0,28.0,North Park,,Phone,,PL-305522,SS-000655-003,ALL STREET LIGHTS ON 30TH ST BETWEEN HOWARD AVE & POLK AVE ARE OUT. IT IS ON THE EAST SIDE OF THE RD. PATRICK @ 619-384-8734,
2942119,,40300259647.0,2020-04-28T08:54:00,876,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7347467,-117.1151285,"Montclair Neighborhood Park, 3005 Nile St, San Diego, Ca 92104, Usa",92104.0,3.0,28.0,North Park,MONTCLAIR NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,PL-344741,SX-012172-001,,
2942121,2942119.0,,2020-04-28T08:55:00,876,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.7347625,-117.1151152,N32.73 E117.12,92104.0,3.0,28.0,North Park,MONTCLAIR NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,PL-344741,SX-012172-001,,
2942240,,40300258485.0,2020-04-28T10:32:00,876,TSW,Street Light Maintenance,STREET LIGHT OUT,,In Process,32.9209214,-117.22354,"4239 Calle Mar De Ballenas, San Diego, CA 92130, USA",92130.0,1.0,48.0,Torrey Hills,,Web,,PL-309075,SS-005563-001,"The street light  at this address is out, so this area of the neighborhood is pitch black at night.",
